"","Slice","Count","cID","timePt","cellLine","drug","l2","nl2","day"
"1715","WellR07-C07H2B_day13",161,"82",13,"SKMEL5","PLX4720",7.33091687811462,0.630477159973525,11.78024167
"1716","WellR07-C07H2B_day14",202,"82",14,"SKMEL5","PLX4720",7.65821148275179,0.957771764610703,12.73057917
"1717","WellR07-C07H2B_day15",207,"82",15,"SKMEL5","PLX4720",7.69348695749933,0.993047239358233,12.9729875
"1718","WellR07-C07H2B_day16",215,"82",16,"SKMEL5","PLX4720",7.74819284958946,1.04775313144837,13.70632917
"1719","WellR07-C07H2B_day17",190,"82",17,"SKMEL5","PLX4720",7.56985560833095,0.869415890189856,14.875775
"1720","WellR07-C07H2B_day18",219,"82",18,"SKMEL5","PLX4720",7.77478705960117,1.07434734146008,16.12682917
"1721","WellR07-C07H2B_day19",241,"82",19,"SKMEL5","PLX4720",7.91288933622996,1.21244961808887,16.7051625
"1722","WellR07-C07H2B_day20",281,"82",20,"SKMEL5","PLX4720",8.13442632022093,1.43398660207983,17.764825
"1723","WellR07-C07H2B_day0",5,"83",0,"SKMEL5","PLX4720",2.32192809488736,-4.91647664443772,0
"1724","WellR07-C07H2B_day1",18,"83",1,"SKMEL5","PLX4720",4.16992500144231,-3.06847973788277,1.712545833
"1725","WellR07-C07H2B_day2",27,"83",2,"SKMEL5","PLX4720",4.75488750216347,-2.48351723716161,2.695325
"1726","WellR07-C07H2B_day3",47,"83",3,"SKMEL5","PLX4720",5.55458885167764,-1.68381588764744,3.764479167
"1727","WellR07-C07H2B_day4",73,"83",4,"SKMEL5","PLX4720",6.18982455888002,-1.04858018044506,4.903575
"1728","WellR07-C07H2B_day5",113,"83",5,"SKMEL5","PLX4720",6.82017896241519,-0.418225776909891,5.954283333
"1729","WellR07-C07H2B_day6",151,"83",6,"SKMEL5","PLX4720",7.23840473932508,0,6.897975
"1730","WellR07-C07H2B_day7",157,"83",7,"SKMEL5","PLX4720",7.29462074889163,0.0562160095665485,6.982258333
"1731","WellR07-C07H2B_day8",191,"83",8,"SKMEL5","PLX4720",7.57742882803575,0.33902408871067,7.6926375
"1732","WellR07-C07H2B_day9",219,"83",9,"SKMEL5","PLX4720",7.77478705960117,0.536382320276095,8.924766667
"1733","WellR07-C07H2B_day10",255,"83",10,"SKMEL5","PLX4720",7.99435343685886,0.755948697533779,9.731066667
"1734","WellR07-C07H2B_day11",261,"83",11,"SKMEL5","PLX4720",8.02790599656988,0.789501257244806,10.7534125
"1735","WellR07-C07H2B_day12",186,"83",12,"SKMEL5","PLX4720",7.53915881110803,0.300754071782952,10.99522083
"1736","WellR07-C07H2B_day13",209,"83",13,"SKMEL5","PLX4720",7.70735913208088,0.468954392755804,11.78024167
"1737","WellR07-C07H2B_day14",247,"83",14,"SKMEL5","PLX4720",7.94836723158468,0.709962492259599,12.73057917
"1738","WellR07-C07H2B_day15",243,"83",15,"SKMEL5","PLX4720",7.92481250360578,0.686407764280703,12.9729875
"1739","WellR07-C07H2B_day16",223,"83",16,"SKMEL5","PLX4720",7.8008998999203,0.562495160595226,13.70632917
"1740","WellR07-C07H2B_day17",170,"83",17,"SKMEL5","PLX4720",7.4093909361377,0.170986196812623,14.875775
"1741","WellR07-C07H2B_day18",159,"83",18,"SKMEL5","PLX4720",7.31288295528436,0.0744782159592772,16.12682917
"1742","WellR07-C07H2B_day19",184,"83",19,"SKMEL5","PLX4720",7.52356195605701,0.285157216731935,16.7051625
"1743","WellR07-C07H2B_day20",170,"83",20,"SKMEL5","PLX4720",7.4093909361377,0.170986196812623,17.764825
"1744","WellR07-C07H2B_day0",2,"84",0,"SKMEL5","PLX4720",1,-4.90689059560852,0
"1745","WellR07-C07H2B_day1",5,"84",1,"SKMEL5","PLX4720",2.32192809488736,-3.58496250072116,1.712545833
"1746","WellR07-C07H2B_day2",9,"84",2,"SKMEL5","PLX4720",3.16992500144231,-2.73696559416621,2.695325
"1747","WellR07-C07H2B_day3",16,"84",3,"SKMEL5","PLX4720",4,-1.90689059560852,3.764479167
"1748","WellR07-C07H2B_day4",22,"84",4,"SKMEL5","PLX4720",4.4594316186373,-1.44745897697122,4.903575
"1749","WellR07-C07H2B_day5",34,"84",5,"SKMEL5","PLX4720",5.08746284125034,-0.81942775435818,5.954283333
"1750","WellR07-C07H2B_day6",60,"84",6,"SKMEL5","PLX4720",5.90689059560852,0,6.897975
"1751","WellR07-C07H2B_day7",53,"84",7,"SKMEL5","PLX4720",5.7279204545632,-0.17897014104532,6.982258333
"1752","WellR07-C07H2B_day8",62,"84",8,"SKMEL5","PLX4720",5.95419631038687,0.0473057147783562,7.6926375
"1753","WellR07-C07H2B_day9",80,"84",9,"SKMEL5","PLX4720",6.32192809488736,0.415037499278844,8.924766667
"1754","WellR07-C07H2B_day10",85,"84",10,"SKMEL5","PLX4720",6.4093909361377,0.502500340529183,9.731066667
"1755","WellR07-C07H2B_day11",96,"84",11,"SKMEL5","PLX4720",6.58496250072116,0.678071905112637,10.7534125
"1756","WellR07-C07H2B_day12",45,"84",12,"SKMEL5","PLX4720",5.49185309632967,-0.415037499278844,10.99522083
"1757","WellR07-C07H2B_day13",50,"84",13,"SKMEL5","PLX4720",5.64385618977472,-0.263034405833794,11.78024167
"1758","WellR07-C07H2B_day14",62,"84",14,"SKMEL5","PLX4720",5.95419631038687,0.0473057147783562,12.73057917
"1759","WellR07-C07H2B_day15",61,"84",15,"SKMEL5","PLX4720",5.93073733756289,0.023846741954368,12.9729875
"1760","WellR07-C07H2B_day16",48,"84",16,"SKMEL5","PLX4720",5.58496250072116,-0.321928094887363,13.70632917
"1761","WellR07-C07H2B_day17",33,"84",17,"SKMEL5","PLX4720",5.04439411935845,-0.862496476250065,14.875775
"1762","WellR07-C07H2B_day18",33,"84",18,"SKMEL5","PLX4720",5.04439411935845,-0.862496476250065,16.12682917
"1763","WellR07-C07H2B_day19",34,"84",19,"SKMEL5","PLX4720",5.08746284125034,-0.81942775435818,16.7051625
"1764","WellR07-C07H2B_day20",40,"84",20,"SKMEL5","PLX4720",5.32192809488736,-0.584962500721156,17.764825
"1765","WellR07-C07H2B_day0",2,"85",0,"SKMEL5","PLX4720",1,-3.95419631038687,0
"1766","WellR07-C07H2B_day1",3,"85",1,"SKMEL5","PLX4720",1.58496250072116,-3.36923380966572,1.712545833
"1767","WellR07-C07H2B_day2",5,"85",2,"SKMEL5","PLX4720",2.32192809488736,-2.63226821549951,2.695325
"1768","WellR07-C07H2B_day3",2,"85",3,"SKMEL5","PLX4720",1,-3.95419631038687,3.764479167
"1769","WellR07-C07H2B_day4",7,"85",4,"SKMEL5","PLX4720",2.8073549220576,-2.14684138832927,4.903575
"1770","WellR07-C07H2B_day5",15,"85",5,"SKMEL5","PLX4720",3.90689059560852,-1.04730571477836,5.954283333
"1771","WellR07-C07H2B_day6",31,"85",6,"SKMEL5","PLX4720",4.95419631038687,0,6.897975
"1772","WellR07-C07H2B_day7",28,"85",7,"SKMEL5","PLX4720",4.8073549220576,-0.146841388329271,6.982258333
"1773","WellR07-C07H2B_day8",35,"85",8,"SKMEL5","PLX4720",5.12928301694497,0.175086706558091,7.6926375
"1774","WellR07-C07H2B_day9",39,"85",9,"SKMEL5","PLX4720",5.28540221886225,0.331205908475374,8.924766667
"1775","WellR07-C07H2B_day10",34,"85",10,"SKMEL5","PLX4720",5.08746284125034,0.133266530863464,9.731066667
"1776","WellR07-C07H2B_day11",47,"85",11,"SKMEL5","PLX4720",5.55458885167764,0.600392541290763,10.7534125
"1777","WellR07-C07H2B_day12",46,"85",12,"SKMEL5","PLX4720",5.52356195605701,0.569365645670138,10.99522083
"1778","WellR07-C07H2B_day13",49,"85",13,"SKMEL5","PLX4720",5.61470984411521,0.660513533728333,11.78024167
"1779","WellR07-C07H2B_day14",57,"85",14,"SKMEL5","PLX4720",5.83289001416474,0.878693703777866,12.73057917
"1780","WellR07-C07H2B_day15",63,"85",15,"SKMEL5","PLX4720",5.97727992349992,1.02308361311304,12.9729875
"1781","WellR07-C07H2B_day16",58,"85",16,"SKMEL5","PLX4720",5.85798099512757,0.903784684740697,13.70632917
"1782","WellR07-C07H2B_day17",45,"85",17,"SKMEL5","PLX4720",5.49185309632967,0.5376567859428,14.875775
"1783","WellR07-C07H2B_day18",47,"85",18,"SKMEL5","PLX4720",5.55458885167764,0.600392541290763,16.12682917
"1784","WellR07-C07H2B_day19",56,"85",19,"SKMEL5","PLX4720",5.8073549220576,0.853158611670729,16.7051625
"1785","WellR07-C07H2B_day20",59,"85",20,"SKMEL5","PLX4720",5.88264304936184,0.928446738974967,17.764825
"1786","WellR07-C08H2B_day0",1,"86",0,"SKMEL5","PLX4720",0,-6.20945336562895,0
"1787","WellR07-C08H2B_day1",3,"86",1,"SKMEL5","PLX4720",1.58496250072116,-4.62449086490779,1.712545833
"1788","WellR07-C08H2B_day2",4,"86",2,"SKMEL5","PLX4720",2,-4.20945336562895,2.695325
"1789","WellR07-C08H2B_day3",11,"86",3,"SKMEL5","PLX4720",3.4594316186373,-2.75002174699165,3.764479167
"1790","WellR07-C08H2B_day4",24,"86",4,"SKMEL5","PLX4720",4.58496250072116,-1.62449086490779,4.903575
"1791","WellR07-C08H2B_day5",39,"86",5,"SKMEL5","PLX4720",5.28540221886225,-0.924051146766701,5.954283333
"1792","WellR07-C08H2B_day6",74,"86",6,"SKMEL5","PLX4720",6.20945336562895,0,6.897975
"1793","WellR07-C08H2B_day7",77,"86",7,"SKMEL5","PLX4720",6.2667865406949,0.0573331750659509,6.982258333
"1794","WellR07-C08H2B_day8",101,"86",8,"SKMEL5","PLX4720",6.65821148275179,0.448758117122845,7.6926375
"1795","WellR07-C08H2B_day9",97,"86",9,"SKMEL5","PLX4720",6.59991284218713,0.390459476558178,8.924766667
"1796","WellR07-C08H2B_day10",102,"86",10,"SKMEL5","PLX4720",6.6724253419715,0.462971976342545,9.731066667
"1797","WellR07-C08H2B_day11",128,"86",11,"SKMEL5","PLX4720",7,0.79054663437105,10.7534125
"1798","WellR07-C08H2B_day12",133,"86",12,"SKMEL5","PLX4720",7.05528243550119,0.84582906987224,10.99522083
"1799","WellR07-C08H2B_day13",152,"86",13,"SKMEL5","PLX4720",7.24792751344359,1.03847414781464,11.78024167
"1800","WellR07-C08H2B_day14",169,"86",14,"SKMEL5","PLX4720",7.40087943628218,1.19142607065323,12.73057917
"1801","WellR07-C08H2B_day15",177,"86",15,"SKMEL5","PLX4720",7.467605550083,1.25815218445405,12.9729875
"1802","WellR07-C08H2B_day16",194,"86",16,"SKMEL5","PLX4720",7.59991284218713,1.39045947655818,13.70632917
"1803","WellR07-C08H2B_day17",208,"86",17,"SKMEL5","PLX4720",7.70043971814109,1.49098635251214,14.875775
"1804","WellR07-C08H2B_day18",226,"86",18,"SKMEL5","PLX4720",7.82017896241519,1.61072559678624,16.12682917
"1805","WellR07-C08H2B_day19",239,"86",19,"SKMEL5","PLX4720",7.90086680798075,1.6914134423518,16.7051625
"1806","WellR07-C08H2B_day20",229,"86",20,"SKMEL5","PLX4720",7.83920378809694,1.62975042246799,17.764825
"1807","WellR07-C08H2B_day0",5,"87",0,"SKMEL5","PLX4720",2.32192809488736,-4.98185265328974,0
"1808","WellR07-C08H2B_day1",5,"87",1,"SKMEL5","PLX4720",2.32192809488736,-4.98185265328974,1.712545833
"1809","WellR07-C08H2B_day2",10,"87",2,"SKMEL5","PLX4720",3.32192809488736,-3.98185265328974,2.695325
"1810","WellR07-C08H2B_day3",22,"87",3,"SKMEL5","PLX4720",4.4594316186373,-2.84434912953981,3.764479167
"1811","WellR07-C08H2B_day4",40,"87",4,"SKMEL5","PLX4720",5.32192809488736,-1.98185265328974,4.903575
"1812","WellR07-C08H2B_day5",89,"87",5,"SKMEL5","PLX4720",6.4757334309664,-0.828047317210705,5.954283333
"1813","WellR07-C08H2B_day6",158,"87",6,"SKMEL5","PLX4720",7.3037807481771,0,6.897975
"1814","WellR07-C08H2B_day7",151,"87",7,"SKMEL5","PLX4720",7.23840473932508,-0.0653760088520245,6.982258333
"1815","WellR07-C08H2B_day8",228,"87",8,"SKMEL5","PLX4720",7.83289001416474,0.529109265987638,7.6926375
"1816","WellR07-C08H2B_day9",285,"87",9,"SKMEL5","PLX4720",8.1548181090521,0.851037360875002,8.924766667
"1817","WellR07-C08H2B_day10",296,"87",10,"SKMEL5","PLX4720",8.20945336562895,0.905672617451846,9.731066667
"1818","WellR07-C08H2B_day11",358,"87",11,"SKMEL5","PLX4720",8.48381577726426,1.18003502908715,10.7534125
"1819","WellR07-C08H2B_day12",354,"87",12,"SKMEL5","PLX4720",8.467605550083,1.16382480190589,10.99522083
"1820","WellR07-C08H2B_day13",409,"87",13,"SKMEL5","PLX4720",8.67595703294175,1.37217628476465,11.78024167
"1821","WellR07-C08H2B_day14",500,"87",14,"SKMEL5","PLX4720",8.96578428466209,1.66200353648498,12.73057917
"1822","WellR07-C08H2B_day15",528,"87",15,"SKMEL5","PLX4720",9.04439411935845,1.74061337118135,12.9729875
"1823","WellR07-C08H2B_day16",563,"87",16,"SKMEL5","PLX4720",9.13699111208023,1.83321036390313,13.70632917
"1824","WellR07-C08H2B_day17",718,"87",17,"SKMEL5","PLX4720",9.48784003382305,2.18405928564595,14.875775
"1825","WellR07-C08H2B_day18",853,"87",18,"SKMEL5","PLX4720",9.73640193131829,2.43262118314119,16.12682917
"1826","WellR07-C08H2B_day19",895,"87",19,"SKMEL5","PLX4720",9.80574387215162,2.50196312397452,16.7051625
"1827","WellR07-C08H2B_day20",969,"87",20,"SKMEL5","PLX4720",9.92035285541508,2.61657210723798,17.764825
"1828","WellR07-C08H2B_day0",1,"88",0,"SKMEL5","PLX4720",0,-6.84549005094437,0
"1829","WellR07-C08H2B_day1",6,"88",1,"SKMEL5","PLX4720",2.58496250072116,-4.26052755022322,1.712545833
"1830","WellR07-C08H2B_day2",11,"88",2,"SKMEL5","PLX4720",3.4594316186373,-3.38605843230708,2.695325
"1831","WellR07-C08H2B_day3",19,"88",3,"SKMEL5","PLX4720",4.24792751344359,-2.59756253750079,3.764479167
"1832","WellR07-C08H2B_day4",37,"88",4,"SKMEL5","PLX4720",5.20945336562895,-1.63603668531542,4.903575
"1833","WellR07-C08H2B_day5",71,"88",5,"SKMEL5","PLX4720",6.14974711950468,-0.695742931439693,5.954283333
"1834","WellR07-C08H2B_day6",115,"88",6,"SKMEL5","PLX4720",6.84549005094437,0,6.897975
"1835","WellR07-C08H2B_day7",104,"88",7,"SKMEL5","PLX4720",6.70043971814109,-0.145050332803283,6.982258333
"1836","WellR07-C08H2B_day8",145,"88",8,"SKMEL5","PLX4720",7.17990909001493,0.33441903907056,7.6926375
"1837","WellR07-C08H2B_day9",189,"88",9,"SKMEL5","PLX4720",7.56224242422107,0.716752373276698,8.924766667
"1838","WellR07-C08H2B_day10",180,"88",10,"SKMEL5","PLX4720",7.49185309632967,0.6463630453853,9.731066667
"1839","WellR07-C08H2B_day11",159,"88",11,"SKMEL5","PLX4720",7.31288295528436,0.467392904339981,10.7534125
"1840","WellR07-C08H2B_day12",63,"88",12,"SKMEL5","PLX4720",5.97727992349992,-0.868210127444458,10.99522083
"1841","WellR07-C08H2B_day13",52,"88",13,"SKMEL5","PLX4720",5.70043971814109,-1.14505033280328,11.78024167
"1842","WellR07-C08H2B_day14",83,"88",14,"SKMEL5","PLX4720",6.37503943134692,-0.47045061959745,12.73057917
"1843","WellR07-C08H2B_day15",78,"88",15,"SKMEL5","PLX4720",6.28540221886225,-0.560087832082126,12.9729875
"1844","WellR07-C08H2B_day16",99,"88",16,"SKMEL5","PLX4720",6.62935662007961,-0.216133430864765,13.70632917
"1845","WellR07-C08H2B_day17",116,"88",17,"SKMEL5","PLX4720",6.85798099512757,0.0124909441831971,14.875775
"1846","WellR07-C08H2B_day18",126,"88",18,"SKMEL5","PLX4720",6.97727992349992,0.131789872555542,16.12682917
"1847","WellR07-C08H2B_day19",127,"88",19,"SKMEL5","PLX4720",6.98868468677217,0.143194635827791,16.7051625
"1848","WellR07-C08H2B_day20",129,"88",20,"SKMEL5","PLX4720",7.01122725542325,0.165737204478879,17.764825
"1849","WellR07-C08H2B_day0",3,"89",0,"SKMEL5","PLX4720",1.58496250072116,-4.48112668973662,0
"1850","WellR07-C08H2B_day1",7,"89",1,"SKMEL5","PLX4720",2.8073549220576,-3.25873426840017,1.712545833
"1851","WellR07-C08H2B_day2",12,"89",2,"SKMEL5","PLX4720",3.58496250072116,-2.48112668973662,2.695325
"1852","WellR07-C08H2B_day3",19,"89",3,"SKMEL5","PLX4720",4.24792751344359,-1.81816167701419,3.764479167
"1853","WellR07-C08H2B_day4",36,"89",4,"SKMEL5","PLX4720",5.16992500144231,-0.89616418901546,4.903575
"1854","WellR07-C08H2B_day5",49,"89",5,"SKMEL5","PLX4720",5.61470984411521,-0.451379346342564,5.954283333
"1855","WellR07-C08H2B_day6",67,"89",6,"SKMEL5","PLX4720",6.06608919045777,0,6.897975
"1856","WellR07-C08H2B_day7",61,"89",7,"SKMEL5","PLX4720",5.93073733756289,-0.135351852894885,6.982258333
"1857","WellR07-C08H2B_day8",71,"89",8,"SKMEL5","PLX4720",6.14974711950468,0.0836579290469102,7.6926375
"1858","WellR07-C08H2B_day9",82,"89",9,"SKMEL5","PLX4720",6.35755200461808,0.291462814160312,8.924766667
"1859","WellR07-C08H2B_day10",81,"89",10,"SKMEL5","PLX4720",6.33985000288462,0.273760812426852,9.731066667
"1860","WellR07-C08H2B_day11",100,"89",11,"SKMEL5","PLX4720",6.64385618977472,0.577766999316952,10.7534125
"1861","WellR07-C08H2B_day12",104,"89",12,"SKMEL5","PLX4720",6.70043971814109,0.63435052768332,10.99522083
"1862","WellR07-C08H2B_day13",109,"89",13,"SKMEL5","PLX4720",6.76818432477693,0.702095134319154,11.78024167
"1863","WellR07-C08H2B_day14",109,"89",14,"SKMEL5","PLX4720",6.76818432477693,0.702095134319154,12.73057917
"1864","WellR07-C08H2B_day15",107,"89",15,"SKMEL5","PLX4720",6.74146698640115,0.675377795943375,12.9729875
"1865","WellR07-C08H2B_day16",127,"89",16,"SKMEL5","PLX4720",6.98868468677217,0.922595496314393,13.70632917
"1866","WellR07-C08H2B_day17",113,"89",17,"SKMEL5","PLX4720",6.82017896241519,0.754089771957416,14.875775
"1867","WellR07-C08H2B_day18",121,"89",18,"SKMEL5","PLX4720",6.91886323727459,0.852774046816823,16.12682917
"1868","WellR07-C08H2B_day19",124,"89",19,"SKMEL5","PLX4720",6.95419631038687,0.888107119929103,16.7051625
"1869","WellR07-C08H2B_day20",132,"89",20,"SKMEL5","PLX4720",7.04439411935845,0.978304928900681,17.764825
"1870","WellR07-C09H2B_day0",1,"90",0,"SKMEL5","PLX4720",0,-6.24792751344359,0
"1871","WellR07-C09H2B_day1",6,"90",1,"SKMEL5","PLX4720",2.58496250072116,-3.66296501272243,1.712545833
"1872","WellR07-C09H2B_day2",6,"90",2,"SKMEL5","PLX4720",2.58496250072116,-3.66296501272243,2.695325
"1873","WellR07-C09H2B_day3",19,"90",3,"SKMEL5","PLX4720",4.24792751344359,-2,3.764479167
"1874","WellR07-C09H2B_day4",34,"90",4,"SKMEL5","PLX4720",5.08746284125034,-1.16046467219325,4.903575
"1875","WellR07-C09H2B_day5",53,"90",5,"SKMEL5","PLX4720",5.7279204545632,-0.520007058880386,5.954283333
"1876","WellR07-C09H2B_day6",76,"90",6,"SKMEL5","PLX4720",6.24792751344359,0,6.897975
"1877","WellR07-C09H2B_day7",79,"90",7,"SKMEL5","PLX4720",6.3037807481771,0.0558532347335179,6.982258333
"1878","WellR07-C09H2B_day8",103,"90",8,"SKMEL5","PLX4720",6.68650052718322,0.438573013739633,7.6926375
"1879","WellR07-C09H2B_day9",107,"90",9,"SKMEL5","PLX4720",6.74146698640115,0.493539472957562,8.924766667
"1880","WellR07-C09H2B_day10",109,"90",10,"SKMEL5","PLX4720",6.76818432477693,0.520256811333341,9.731066667
"1881","WellR07-C09H2B_day11",114,"90",11,"SKMEL5","PLX4720",6.83289001416474,0.584962500721156,10.7534125
"1882","WellR07-C09H2B_day12",110,"90",12,"SKMEL5","PLX4720",6.78135971352466,0.533432200081075,10.99522083
"1883","WellR07-C09H2B_day13",123,"90",13,"SKMEL5","PLX4720",6.94251450533924,0.694586991895655,11.78024167
"1884","WellR07-C09H2B_day14",130,"90",14,"SKMEL5","PLX4720",7.02236781302845,0.774440299584869,12.73057917
"1885","WellR07-C09H2B_day15",128,"90",15,"SKMEL5","PLX4720",7,0.752072486556415,12.9729875
"1886","WellR07-C09H2B_day16",141,"90",16,"SKMEL5","PLX4720",7.13955135239879,0.891623838955208,13.70632917
"1887","WellR07-C09H2B_day17",148,"90",17,"SKMEL5","PLX4720",7.20945336562895,0.961525852185365,14.875775
"1888","WellR07-C09H2B_day18",155,"90",18,"SKMEL5","PLX4720",7.27612440527424,1.02819689183065,16.12682917
"1889","WellR07-C09H2B_day19",137,"90",19,"SKMEL5","PLX4720",7.09803208296053,0.850104569516941,16.7051625
"1890","WellR07-C09H2B_day20",141,"90",20,"SKMEL5","PLX4720",7.13955135239879,0.891623838955208,17.764825
"1891","WellR07-C09H2B_day0",10,"91",0,"SKMEL5","PLX4720",3.32192809488736,-5.28169825009883,0
"1892","WellR07-C09H2B_day1",16,"91",1,"SKMEL5","PLX4720",4,-4.60362634498619,1.712545833
"1893","WellR07-C09H2B_day2",32,"91",2,"SKMEL5","PLX4720",5,-3.60362634498619,2.695325
"1894","WellR07-C09H2B_day3",66,"91",3,"SKMEL5","PLX4720",6.04439411935845,-2.55923222562774,3.764479167
"1895","WellR07-C09H2B_day4",131,"91",4,"SKMEL5","PLX4720",7.03342300153745,-1.57020334344874,4.903575
"1896","WellR07-C09H2B_day5",221,"91",5,"SKMEL5","PLX4720",7.78790255939143,-0.815723785594761,5.954283333
"1897","WellR07-C09H2B_day6",389,"91",6,"SKMEL5","PLX4720",8.60362634498619,0,6.897975
"1898","WellR07-C09H2B_day7",388,"91",7,"SKMEL5","PLX4720",8.59991284218713,-0.00371350279906579,6.982258333
"1899","WellR07-C09H2B_day8",618,"91",8,"SKMEL5","PLX4720",9.27146302790437,0.667836682918182,7.6926375
"1900","WellR07-C09H2B_day9",729,"91",9,"SKMEL5","PLX4720",9.50977500432694,0.906148659340744,8.924766667
"1901","WellR07-C09H2B_day10",815,"91",10,"SKMEL5","PLX4720",9.67065624911844,1.06702990413225,9.731066667
"1902","WellR07-C09H2B_day11",930,"91",11,"SKMEL5","PLX4720",9.86108690599539,1.2574605610092,10.7534125
"1903","WellR07-C09H2B_day12",843,"91",12,"SKMEL5","PLX4720",9.71938882094208,1.11576247595589,10.99522083
"1904","WellR07-C09H2B_day13",913,"91",13,"SKMEL5","PLX4720",9.83447104998422,1.23084470499803,11.78024167
"1905","WellR07-C09H2B_day14",1057,"91",14,"SKMEL5","PLX4720",10.0457596613827,1.44213331639649,12.73057917
"1906","WellR07-C09H2B_day15",1020,"91",15,"SKMEL5","PLX4720",9.99435343685886,1.39072709187267,12.9729875
"1907","WellR07-C09H2B_day16",1060,"91",16,"SKMEL5","PLX4720",10.0498485494506,1.44622220446437,13.70632917
"1908","WellR07-C09H2B_day17",1176,"91",17,"SKMEL5","PLX4720",10.1996723448364,1.59604599985017,14.875775
"1909","WellR07-C09H2B_day18",1168,"91",18,"SKMEL5","PLX4720",10.18982455888,1.58619821389382,16.12682917
"1910","WellR07-C09H2B_day19",1136,"91",19,"SKMEL5","PLX4720",10.1497471195047,1.54612077451849,16.7051625
"1911","WellR07-C09H2B_day20",1103,"91",20,"SKMEL5","PLX4720",10.1072170755914,1.50359073060519,17.764825
"1912","WellR07-C09H2B_day0",2,"92",0,"SKMEL5","PLX4720",1,-4.35755200461808,0
"1913","WellR07-C09H2B_day1",2,"92",1,"SKMEL5","PLX4720",1,-4.35755200461808,1.712545833
"1914","WellR07-C09H2B_day2",4,"92",2,"SKMEL5","PLX4720",2,-3.35755200461808,2.695325
"1915","WellR07-C09H2B_day3",8,"92",3,"SKMEL5","PLX4720",3,-2.35755200461808,3.764479167
"1916","WellR07-C09H2B_day4",14,"92",4,"SKMEL5","PLX4720",3.8073549220576,-1.55019708256048,4.903575
"1917","WellR07-C09H2B_day5",24,"92",5,"SKMEL5","PLX4720",4.58496250072116,-0.772589503896928,5.954283333
"1918","WellR07-C09H2B_day6",41,"92",6,"SKMEL5","PLX4720",5.35755200461808,0,6.897975
"1919","WellR07-C09H2B_day7",45,"92",7,"SKMEL5","PLX4720",5.49185309632967,0.134301091711591,6.982258333
"1920","WellR07-C09H2B_day8",65,"92",8,"SKMEL5","PLX4720",6.02236781302845,0.664815808410371,7.6926375
"1921","WellR07-C09H2B_day9",79,"92",9,"SKMEL5","PLX4720",6.3037807481771,0.946228743559019,8.924766667
"1922","WellR07-C09H2B_day10",68,"92",10,"SKMEL5","PLX4720",6.08746284125034,0.729910836632255,9.731066667
"1923","WellR07-C09H2B_day11",87,"92",11,"SKMEL5","PLX4720",6.44294349584873,1.08539149123064,10.7534125
"1924","WellR07-C09H2B_day12",97,"92",12,"SKMEL5","PLX4720",6.59991284218713,1.24236083756904,10.99522083
"1925","WellR07-C09H2B_day13",106,"92",13,"SKMEL5","PLX4720",6.7279204545632,1.37036844994511,11.78024167
"1926","WellR07-C09H2B_day14",151,"92",14,"SKMEL5","PLX4720",7.23840473932508,1.88085273470699,12.73057917
"1927","WellR07-C09H2B_day15",161,"92",15,"SKMEL5","PLX4720",7.33091687811462,1.97336487349653,12.9729875
"1928","WellR07-C09H2B_day16",192,"92",16,"SKMEL5","PLX4720",7.58496250072116,2.22741049610307,13.70632917
"1929","WellR07-C09H2B_day17",238,"92",17,"SKMEL5","PLX4720",7.89481776330794,2.53726575868986,14.875775
"1930","WellR07-C09H2B_day18",291,"92",18,"SKMEL5","PLX4720",8.18487534290828,2.8273233382902,16.12682917
"1931","WellR07-C09H2B_day19",296,"92",19,"SKMEL5","PLX4720",8.20945336562895,2.85190136101087,16.7051625
"1932","WellR07-C09H2B_day20",375,"92",20,"SKMEL5","PLX4720",8.55074678538324,3.19319478076516,17.764825
"1933","WellR07-C09H2B_day0",1,"93",0,"SKMEL5","PLX4720",0,-5.32192809488736,0
"1934","WellR07-C09H2B_day1",1,"93",1,"SKMEL5","PLX4720",0,-5.32192809488736,1.712545833
"1935","WellR07-C09H2B_day2",5,"93",2,"SKMEL5","PLX4720",2.32192809488736,-3,2.695325
"1936","WellR07-C09H2B_day3",9,"93",3,"SKMEL5","PLX4720",3.16992500144231,-2.15200309344505,3.764479167
"1937","WellR07-C09H2B_day4",11,"93",4,"SKMEL5","PLX4720",3.4594316186373,-1.86249647625007,4.903575
"1938","WellR07-C09H2B_day5",32,"93",5,"SKMEL5","PLX4720",5,-0.321928094887363,5.954283333
"1939","WellR07-C09H2B_day6",40,"93",6,"SKMEL5","PLX4720",5.32192809488736,0,6.897975
"1940","WellR07-C09H2B_day7",42,"93",7,"SKMEL5","PLX4720",5.39231742277876,0.0703893278913981,6.982258333
"1941","WellR07-C09H2B_day8",68,"93",8,"SKMEL5","PLX4720",6.08746284125034,0.765534746362976,7.6926375
"1942","WellR07-C09H2B_day9",81,"93",9,"SKMEL5","PLX4720",6.33985000288462,1.01792190799726,8.924766667
"1943","WellR07-C09H2B_day10",94,"93",10,"SKMEL5","PLX4720",6.55458885167764,1.23266075679027,9.731066667
"1944","WellR07-C09H2B_day11",108,"93",11,"SKMEL5","PLX4720",6.75488750216347,1.43295940727611,10.7534125
"1945","WellR07-C09H2B_day12",55,"93",12,"SKMEL5","PLX4720",5.78135971352466,0.459431618637297,10.99522083
"1946","WellR07-C09H2B_day13",76,"93",13,"SKMEL5","PLX4720",6.24792751344359,0.925999418556223,11.78024167
