"","Slice","Count","cID","timePt","cellLine","drug","l2","nl2","day"
"470","WellR02-C09H2B_day7",65,"23",7,"SKMEL5","PLX4720",6.02236781302845,-0.0437213774293177,6.982258333
"471","WellR02-C09H2B_day8",47,"23",8,"SKMEL5","PLX4720",5.55458885167764,-0.511500338780134,7.6926375
"472","WellR02-C09H2B_day9",17,"23",9,"SKMEL5","PLX4720",4.08746284125034,-1.97862634920743,8.924766667
"473","WellR02-C09H2B_day10",13,"23",10,"SKMEL5","PLX4720",3.70043971814109,-2.36564947231668,9.731066667
"474","WellR02-C09H2B_day11",17,"23",11,"SKMEL5","PLX4720",4.08746284125034,-1.97862634920743,10.7534125
"475","WellR02-C09H2B_day12",3,"23",12,"SKMEL5","PLX4720",1.58496250072116,-4.48112668973662,10.99522083
"476","WellR02-C09H2B_day13",4,"23",13,"SKMEL5","PLX4720",2,-4.06608919045777,11.78024167
"477","WellR02-C09H2B_day14",1,"23",14,"SKMEL5","PLX4720",0,-6.06608919045777,12.73057917
"478","WellR02-C09H2B_day15",1,"23",15,"SKMEL5","PLX4720",0,-6.06608919045777,12.9729875
"479","WellR02-C09H2B_day16",1,"23",16,"SKMEL5","PLX4720",0,-6.06608919045777,13.70632917
"480","WellR02-C09H2B_day17",1,"23",17,"SKMEL5","PLX4720",0,-6.06608919045777,14.875775
"481","WellR02-C09H2B_day18",1,"23",18,"SKMEL5","PLX4720",0,-6.06608919045777,16.12682917
"482","WellR02-C09H2B_day19",1,"23",19,"SKMEL5","PLX4720",0,-6.06608919045777,16.7051625
"483","WellR02-C09H2B_day20",1,"23",20,"SKMEL5","PLX4720",0,-6.06608919045777,17.764825
"484","WellR02-C09H2B_day0",3,"24",0,"SKMEL5","PLX4720",1.58496250072116,-3.96962635095648,0
"485","WellR02-C09H2B_day1",2,"24",1,"SKMEL5","PLX4720",1,-4.55458885167764,1.712545833
"486","WellR02-C09H2B_day2",5,"24",2,"SKMEL5","PLX4720",2.32192809488736,-3.23266075679028,2.695325
"487","WellR02-C09H2B_day3",10,"24",3,"SKMEL5","PLX4720",3.32192809488736,-2.23266075679028,3.764479167
"488","WellR02-C09H2B_day4",28,"24",4,"SKMEL5","PLX4720",4.8073549220576,-0.747233929620034,4.903575
"489","WellR02-C09H2B_day5",30,"24",5,"SKMEL5","PLX4720",4.90689059560852,-0.647698256069119,5.954283333
"490","WellR02-C09H2B_day6",47,"24",6,"SKMEL5","PLX4720",5.55458885167764,0,6.897975
"491","WellR02-C09H2B_day7",51,"24",7,"SKMEL5","PLX4720",5.6724253419715,0.117836490293858,6.982258333
"492","WellR02-C09H2B_day8",70,"24",8,"SKMEL5","PLX4720",6.12928301694497,0.574694165267329,7.6926375
"493","WellR02-C09H2B_day9",32,"24",9,"SKMEL5","PLX4720",5,-0.554588851677638,8.924766667
"494","WellR02-C09H2B_day10",36,"24",10,"SKMEL5","PLX4720",5.16992500144231,-0.384663850235325,9.731066667
"495","WellR02-C09H2B_day11",40,"24",11,"SKMEL5","PLX4720",5.32192809488736,-0.232660756790275,10.7534125
"496","WellR02-C09H2B_day12",31,"24",12,"SKMEL5","PLX4720",4.95419631038687,-0.600392541290763,10.99522083
"497","WellR02-C09H2B_day13",38,"24",13,"SKMEL5","PLX4720",5.24792751344359,-0.306661338234052,11.78024167
"498","WellR02-C09H2B_day14",34,"24",14,"SKMEL5","PLX4720",5.08746284125034,-0.467126010427299,12.73057917
"499","WellR02-C09H2B_day15",27,"24",15,"SKMEL5","PLX4720",4.75488750216347,-0.799701349514169,12.9729875
"500","WellR02-C09H2B_day16",23,"24",16,"SKMEL5","PLX4720",4.52356195605701,-1.03102689562062,13.70632917
"501","WellR02-C09H2B_day17",14,"24",17,"SKMEL5","PLX4720",3.8073549220576,-1.74723392962003,14.875775
"502","WellR02-C09H2B_day18",12,"24",18,"SKMEL5","PLX4720",3.58496250072116,-1.96962635095648,16.12682917
"503","WellR02-C09H2B_day19",11,"24",19,"SKMEL5","PLX4720",3.4594316186373,-2.09515723304034,16.7051625
"504","WellR02-C09H2B_day20",13,"24",20,"SKMEL5","PLX4720",3.70043971814109,-1.85414913353655,17.764825
"505","WellR02-C09H2B_day0",2,"25",0,"SKMEL5","PLX4720",1,-5.55458885167764,0
"506","WellR02-C09H2B_day1",2,"25",1,"SKMEL5","PLX4720",1,-5.55458885167764,1.712545833
"507","WellR02-C09H2B_day2",7,"25",2,"SKMEL5","PLX4720",2.8073549220576,-3.74723392962003,2.695325
"508","WellR02-C09H2B_day3",12,"25",3,"SKMEL5","PLX4720",3.58496250072116,-2.96962635095648,3.764479167
"509","WellR02-C09H2B_day4",20,"25",4,"SKMEL5","PLX4720",4.32192809488736,-2.23266075679027,4.903575
"510","WellR02-C09H2B_day5",51,"25",5,"SKMEL5","PLX4720",5.6724253419715,-0.882163509706142,5.954283333
"511","WellR02-C09H2B_day6",94,"25",6,"SKMEL5","PLX4720",6.55458885167764,0,6.897975
"512","WellR02-C09H2B_day7",103,"25",7,"SKMEL5","PLX4720",6.68650052718322,0.131911675505581,6.982258333
"513","WellR02-C09H2B_day8",125,"25",8,"SKMEL5","PLX4720",6.96578428466209,0.411195432984449,7.6926375
"514","WellR02-C09H2B_day9",83,"25",9,"SKMEL5","PLX4720",6.37503943134692,-0.179549420330713,8.924766667
"515","WellR02-C09H2B_day10",98,"25",10,"SKMEL5","PLX4720",6.61470984411521,0.0601209924375707,9.731066667
"516","WellR02-C09H2B_day11",97,"25",11,"SKMEL5","PLX4720",6.59991284218713,0.0453239905094902,10.7534125
"517","WellR02-C09H2B_day12",101,"25",12,"SKMEL5","PLX4720",6.65821148275179,0.103622631074157,10.99522083
"518","WellR02-C09H2B_day13",107,"25",13,"SKMEL5","PLX4720",6.74146698640115,0.18687813472351,11.78024167
"519","WellR02-C09H2B_day14",126,"25",14,"SKMEL5","PLX4720",6.97727992349992,0.422691071822279,12.73057917
"520","WellR02-C09H2B_day15",45,"25",15,"SKMEL5","PLX4720",5.49185309632967,-1.06273575534796,12.9729875
"521","WellR02-C09H2B_day16",59,"25",16,"SKMEL5","PLX4720",5.88264304936184,-0.671945802315796,13.70632917
"522","WellR02-C09H2B_day17",55,"25",17,"SKMEL5","PLX4720",5.78135971352466,-0.773229138152978,14.875775
"523","WellR02-C09H2B_day18",41,"25",18,"SKMEL5","PLX4720",5.35755200461808,-1.19703684705955,16.12682917
"524","WellR02-C09H2B_day19",40,"25",19,"SKMEL5","PLX4720",5.32192809488736,-1.23266075679027,16.7051625
"525","WellR02-C09H2B_day20",41,"25",20,"SKMEL5","PLX4720",5.35755200461808,-1.19703684705955,17.764825
"526","WellR02-C09H2B_day0",4,"26",0,"SKMEL5","PLX4720",2,-4.68650052718322,0
"527","WellR02-C09H2B_day1",5,"26",1,"SKMEL5","PLX4720",2.32192809488736,-4.36457243229586,1.712545833
"528","WellR02-C09H2B_day2",7,"26",2,"SKMEL5","PLX4720",2.8073549220576,-3.87914560512561,2.695325
"529","WellR02-C09H2B_day3",16,"26",3,"SKMEL5","PLX4720",4,-2.68650052718322,3.764479167
"530","WellR02-C09H2B_day4",26,"26",4,"SKMEL5","PLX4720",4.70043971814109,-1.98606080904213,4.903575
"531","WellR02-C09H2B_day5",53,"26",5,"SKMEL5","PLX4720",5.7279204545632,-0.95858007262002,5.954283333
"532","WellR02-C09H2B_day6",103,"26",6,"SKMEL5","PLX4720",6.68650052718322,0,6.897975
"533","WellR02-C09H2B_day7",94,"26",7,"SKMEL5","PLX4720",6.55458885167764,-0.131911675505581,6.982258333
"534","WellR02-C09H2B_day8",122,"26",8,"SKMEL5","PLX4720",6.93073733756289,0.244236810379668,7.6926375
"535","WellR02-C09H2B_day9",96,"26",9,"SKMEL5","PLX4720",6.58496250072116,-0.101538026462062,8.924766667
"536","WellR02-C09H2B_day10",90,"26",10,"SKMEL5","PLX4720",6.49185309632967,-0.194647430853544,9.731066667
"537","WellR02-C09H2B_day11",99,"26",11,"SKMEL5","PLX4720",6.62935662007961,-0.0571439071036091,10.7534125
"538","WellR02-C09H2B_day12",89,"26",12,"SKMEL5","PLX4720",6.4757334309664,-0.210767096216821,10.99522083
"539","WellR02-C09H2B_day13",85,"26",13,"SKMEL5","PLX4720",6.4093909361377,-0.277109591045517,11.78024167
"540","WellR02-C09H2B_day14",61,"26",14,"SKMEL5","PLX4720",5.93073733756289,-0.755763189620332,12.73057917
"541","WellR02-C09H2B_day15",31,"26",15,"SKMEL5","PLX4720",4.95419631038687,-1.73230421679634,12.9729875
"542","WellR02-C09H2B_day16",22,"26",16,"SKMEL5","PLX4720",4.4594316186373,-2.22706890854592,13.70632917
"543","WellR02-C09H2B_day17",21,"26",17,"SKMEL5","PLX4720",4.39231742277876,-2.29418310440446,14.875775
"544","WellR02-C09H2B_day18",17,"26",18,"SKMEL5","PLX4720",4.08746284125034,-2.59903768593288,16.12682917
"545","WellR02-C09H2B_day19",20,"26",19,"SKMEL5","PLX4720",4.32192809488736,-2.36457243229586,16.7051625
"546","WellR02-C09H2B_day20",23,"26",20,"SKMEL5","PLX4720",4.52356195605701,-2.16293857112621,17.764825
"547","WellR02-C10H2B_day0",1,"27",0,"SKMEL5","PLX4720",0,-6.04439411935845,0
"548","WellR02-C10H2B_day1",4,"27",1,"SKMEL5","PLX4720",2,-4.04439411935845,1.712545833
"549","WellR02-C10H2B_day2",5,"27",2,"SKMEL5","PLX4720",2.32192809488736,-3.72246602447109,2.695325
"550","WellR02-C10H2B_day3",11,"27",3,"SKMEL5","PLX4720",3.4594316186373,-2.58496250072116,3.764479167
"551","WellR02-C10H2B_day4",22,"27",4,"SKMEL5","PLX4720",4.4594316186373,-1.58496250072116,4.903575
"552","WellR02-C10H2B_day5",39,"27",5,"SKMEL5","PLX4720",5.28540221886225,-0.758991900496205,5.954283333
"553","WellR02-C10H2B_day6",66,"27",6,"SKMEL5","PLX4720",6.04439411935845,0,6.897975
"554","WellR02-C10H2B_day7",65,"27",7,"SKMEL5","PLX4720",6.02236781302845,-0.022026306329999,6.982258333
"555","WellR02-C10H2B_day8",76,"27",8,"SKMEL5","PLX4720",6.24792751344359,0.203533394085132,7.6926375
"556","WellR02-C10H2B_day9",61,"27",9,"SKMEL5","PLX4720",5.93073733756289,-0.113656781795567,8.924766667
"557","WellR02-C10H2B_day10",62,"27",10,"SKMEL5","PLX4720",5.95419631038687,-0.0901978089715785,9.731066667
"558","WellR02-C10H2B_day11",71,"27",11,"SKMEL5","PLX4720",6.14974711950468,0.105353000146229,10.7534125
"559","WellR02-C10H2B_day12",23,"27",12,"SKMEL5","PLX4720",4.52356195605701,-1.52083216330144,10.99522083
"560","WellR02-C10H2B_day13",21,"27",13,"SKMEL5","PLX4720",4.39231742277876,-1.65207669657969,11.78024167
"561","WellR02-C10H2B_day14",21,"27",14,"SKMEL5","PLX4720",4.39231742277876,-1.65207669657969,12.73057917
"562","WellR02-C10H2B_day15",2,"27",15,"SKMEL5","PLX4720",1,-5.04439411935845,12.9729875
"563","WellR02-C10H2B_day16",2,"27",16,"SKMEL5","PLX4720",1,-5.04439411935845,13.70632917
"564","WellR02-C10H2B_day17",1,"27",17,"SKMEL5","PLX4720",0,-6.04439411935845,14.875775
"565","WellR02-C10H2B_day18",1,"27",18,"SKMEL5","PLX4720",0,-6.04439411935845,16.12682917
"566","WellR02-C10H2B_day19",1,"27",19,"SKMEL5","PLX4720",0,-6.04439411935845,16.7051625
"567","WellR02-C10H2B_day20",1,"27",20,"SKMEL5","PLX4720",0,-6.04439411935845,17.764825
"568","WellR02-C10H2B_day0",3,"28",0,"SKMEL5","PLX4720",1.58496250072116,-5.24792751344359,0
"569","WellR02-C10H2B_day1",12,"28",1,"SKMEL5","PLX4720",3.58496250072116,-3.24792751344359,1.712545833
"570","WellR02-C10H2B_day2",22,"28",2,"SKMEL5","PLX4720",4.4594316186373,-2.37345839552744,2.695325
"571","WellR02-C10H2B_day3",38,"28",3,"SKMEL5","PLX4720",5.24792751344359,-1.58496250072116,3.764479167
"572","WellR02-C10H2B_day4",62,"28",4,"SKMEL5","PLX4720",5.95419631038687,-0.878693703777866,4.903575
"573","WellR02-C10H2B_day5",86,"28",5,"SKMEL5","PLX4720",6.4262647547021,-0.406625259462643,5.954283333
"574","WellR02-C10H2B_day6",114,"28",6,"SKMEL5","PLX4720",6.83289001416474,0,6.897975
"575","WellR02-C10H2B_day7",134,"28",7,"SKMEL5","PLX4720",7.06608919045777,0.233199176293031,6.982258333
"576","WellR02-C10H2B_day8",169,"28",8,"SKMEL5","PLX4720",7.40087943628218,0.567989422117443,7.6926375
"577","WellR02-C10H2B_day9",163,"28",9,"SKMEL5","PLX4720",7.34872815423108,0.515838140066336,8.924766667
"578","WellR02-C10H2B_day10",138,"28",10,"SKMEL5","PLX4720",7.10852445677817,0.275634442613428,9.731066667
"579","WellR02-C10H2B_day11",152,"28",11,"SKMEL5","PLX4720",7.24792751344359,0.415037499278844,10.7534125
"580","WellR02-C10H2B_day12",148,"28",12,"SKMEL5","PLX4720",7.20945336562895,0.376563351464209,10.99522083
"581","WellR02-C10H2B_day13",143,"28",13,"SKMEL5","PLX4720",7.15987133677839,0.326981322613648,11.78024167
"582","WellR02-C10H2B_day14",110,"28",14,"SKMEL5","PLX4720",6.78135971352466,-0.0515303006400814,12.73057917
"583","WellR02-C10H2B_day15",92,"28",15,"SKMEL5","PLX4720",6.52356195605701,-0.309328058107728,12.9729875
"584","WellR02-C10H2B_day16",91,"28",16,"SKMEL5","PLX4720",6.5077946401987,-0.325095373966045,13.70632917
"585","WellR02-C10H2B_day17",69,"28",17,"SKMEL5","PLX4720",6.10852445677817,-0.724365557386572,14.875775
"586","WellR02-C10H2B_day18",62,"28",18,"SKMEL5","PLX4720",5.95419631038687,-0.878693703777866,16.12682917
"587","WellR02-C10H2B_day19",43,"28",19,"SKMEL5","PLX4720",5.4262647547021,-1.40662525946264,16.7051625
"588","WellR02-C10H2B_day20",51,"28",20,"SKMEL5","PLX4720",5.6724253419715,-1.16046467219325,17.764825
"589","WellR02-C10H2B_day0",1,"29",0,"SKMEL5","PLX4720",0,-6.97727992349992,0
"590","WellR02-C10H2B_day1",7,"29",1,"SKMEL5","PLX4720",2.8073549220576,-4.16992500144231,1.712545833
"591","WellR02-C10H2B_day2",10,"29",2,"SKMEL5","PLX4720",3.32192809488736,-3.65535182861255,2.695325
"592","WellR02-C10H2B_day3",23,"29",3,"SKMEL5","PLX4720",4.52356195605701,-2.4537179674429,3.764479167
"593","WellR02-C10H2B_day4",48,"29",4,"SKMEL5","PLX4720",5.58496250072116,-1.39231742277876,4.903575
"594","WellR02-C10H2B_day5",77,"29",5,"SKMEL5","PLX4720",6.2667865406949,-0.710493382805016,5.954283333
"595","WellR02-C10H2B_day6",126,"29",6,"SKMEL5","PLX4720",6.97727992349992,0,6.897975
"596","WellR02-C10H2B_day7",120,"29",7,"SKMEL5","PLX4720",6.90689059560852,-0.0703893278913981,6.982258333
"597","WellR02-C10H2B_day8",167,"29",8,"SKMEL5","PLX4720",7.38370429247405,0.406424368974135,7.6926375
"598","WellR02-C10H2B_day9",91,"29",9,"SKMEL5","PLX4720",6.5077946401987,-0.46948528330122,8.924766667
"599","WellR02-C10H2B_day10",71,"29",10,"SKMEL5","PLX4720",6.14974711950468,-0.827532803995235,9.731066667
"600","WellR02-C10H2B_day11",63,"29",11,"SKMEL5","PLX4720",5.97727992349992,-1,10.7534125
"601","WellR02-C10H2B_day12",14,"29",12,"SKMEL5","PLX4720",3.8073549220576,-3.16992500144231,10.99522083
"602","WellR02-C10H2B_day13",10,"29",13,"SKMEL5","PLX4720",3.32192809488736,-3.65535182861255,11.78024167
"603","WellR02-C10H2B_day14",14,"29",14,"SKMEL5","PLX4720",3.8073549220576,-3.16992500144231,12.73057917
"604","WellR02-C10H2B_day15",2,"29",15,"SKMEL5","PLX4720",1,-5.97727992349992,12.9729875
"605","WellR02-C10H2B_day16",1,"29",16,"SKMEL5","PLX4720",0,-6.97727992349992,13.70632917
"606","WellR02-C10H2B_day17",1,"29",17,"SKMEL5","PLX4720",0,-6.97727992349992,14.875775
"607","WellR02-C10H2B_day18",1,"29",18,"SKMEL5","PLX4720",0,-6.97727992349992,16.12682917
"608","WellR02-C10H2B_day19",1,"29",19,"SKMEL5","PLX4720",0,-6.97727992349992,16.7051625
"609","WellR02-C10H2B_day20",1,"29",20,"SKMEL5","PLX4720",0,-6.97727992349992,17.764825
"610","WellR02-C10H2B_day0",6,"30",0,"SKMEL5","PLX4720",2.58496250072116,-4.39231742277876,0
"611","WellR02-C10H2B_day1",17,"30",1,"SKMEL5","PLX4720",4.08746284125034,-2.88981708224958,1.712545833
"612","WellR02-C10H2B_day2",30,"30",2,"SKMEL5","PLX4720",4.90689059560852,-2.0703893278914,2.695325
"613","WellR02-C10H2B_day3",56,"30",3,"SKMEL5","PLX4720",5.8073549220576,-1.16992500144231,3.764479167
"614","WellR02-C10H2B_day4",87,"30",4,"SKMEL5","PLX4720",6.44294349584873,-0.534336427651189,4.903575
"615","WellR02-C10H2B_day5",98,"30",5,"SKMEL5","PLX4720",6.61470984411521,-0.362570079384708,5.954283333
"616","WellR02-C10H2B_day6",126,"30",6,"SKMEL5","PLX4720",6.97727992349992,0,6.897975
"617","WellR02-C10H2B_day7",214,"30",7,"SKMEL5","PLX4720",7.74146698640115,0.764187062901231,6.982258333
"618","WellR02-C10H2B_day8",220,"30",8,"SKMEL5","PLX4720",7.78135971352466,0.804079790024743,7.6926375
"619","WellR02-C10H2B_day9",222,"30",9,"SKMEL5","PLX4720",7.79441586635011,0.817135942850189,8.924766667
"620","WellR02-C10H2B_day10",236,"30",10,"SKMEL5","PLX4720",7.88264304936184,0.905363125861925,9.731066667
"621","WellR02-C10H2B_day11",234,"30",11,"SKMEL5","PLX4720",7.8703647195834,0.893084796083488,10.7534125
"622","WellR02-C10H2B_day12",198,"30",12,"SKMEL5","PLX4720",7.62935662007961,0.652076696579693,10.99522083
"623","WellR02-C10H2B_day13",219,"30",13,"SKMEL5","PLX4720",7.77478705960117,0.797507136101257,11.78024167
"624","WellR02-C10H2B_day14",200,"30",14,"SKMEL5","PLX4720",7.64385618977472,0.666576266274808,12.73057917
"625","WellR02-C10H2B_day15",52,"30",15,"SKMEL5","PLX4720",5.70043971814109,-1.27684020535883,12.9729875
"626","WellR02-C10H2B_day16",65,"30",16,"SKMEL5","PLX4720",6.02236781302845,-0.954912110471462,13.70632917
"627","WellR02-C10H2B_day17",73,"30",17,"SKMEL5","PLX4720",6.18982455888002,-0.787455364619899,14.875775
"628","WellR02-C10H2B_day18",60,"30",18,"SKMEL5","PLX4720",5.90689059560852,-1.0703893278914,16.12682917
"629","WellR02-C10H2B_day19",59,"30",19,"SKMEL5","PLX4720",5.88264304936184,-1.09463687413808,16.7051625
"630","WellR02-C10H2B_day20",56,"30",20,"SKMEL5","PLX4720",5.8073549220576,-1.16992500144231,17.764825
"631","WellR02-C11H2B_day0",5,"31",0,"SKMEL5","PLX4720",2.32192809488736,-4.41953889151378,0
"632","WellR02-C11H2B_day1",14,"31",1,"SKMEL5","PLX4720",3.8073549220576,-2.93411206434354,1.712545833
"633","WellR02-C11H2B_day2",18,"31",2,"SKMEL5","PLX4720",4.16992500144231,-2.57154198495884,2.695325
"634","WellR02-C11H2B_day3",31,"31",3,"SKMEL5","PLX4720",4.95419631038687,-1.78727067601427,3.764479167
"635","WellR02-C11H2B_day4",53,"31",4,"SKMEL5","PLX4720",5.7279204545632,-1.01354653183795,4.903575
"636","WellR02-C11H2B_day5",79,"31",5,"SKMEL5","PLX4720",6.3037807481771,-0.437686238224044,5.954283333
"637","WellR02-C11H2B_day6",107,"31",6,"SKMEL5","PLX4720",6.74146698640115,0,6.897975
"638","WellR02-C11H2B_day7",114,"31",7,"SKMEL5","PLX4720",6.83289001416474,0.0914230277635939,6.982258333
"639","WellR02-C11H2B_day8",129,"31",8,"SKMEL5","PLX4720",7.01122725542325,0.269760269022107,7.6926375
"640","WellR02-C11H2B_day9",93,"31",9,"SKMEL5","PLX4720",6.53915881110803,-0.202308175293116,8.924766667
"641","WellR02-C11H2B_day10",78,"31",10,"SKMEL5","PLX4720",6.28540221886225,-0.456064767538899,9.731066667
"642","WellR02-C11H2B_day11",77,"31",11,"SKMEL5","PLX4720",6.2667865406949,-0.474680445706246,10.7534125
"643","WellR02-C11H2B_day12",44,"31",12,"SKMEL5","PLX4720",5.4594316186373,-1.28203536776385,10.99522083
"644","WellR02-C11H2B_day13",38,"31",13,"SKMEL5","PLX4720",5.24792751344359,-1.49353947295756,11.78024167
"645","WellR02-C11H2B_day14",44,"31",14,"SKMEL5","PLX4720",5.4594316186373,-1.28203536776385,12.73057917
"646","WellR02-C11H2B_day15",5,"31",15,"SKMEL5","PLX4720",2.32192809488736,-4.41953889151378,12.9729875
"647","WellR02-C11H2B_day16",8,"31",16,"SKMEL5","PLX4720",3,-3.74146698640115,13.70632917
"648","WellR02-C11H2B_day17",10,"31",17,"SKMEL5","PLX4720",3.32192809488736,-3.41953889151379,14.875775
"649","WellR02-C11H2B_day18",10,"31",18,"SKMEL5","PLX4720",3.32192809488736,-3.41953889151379,16.12682917
"650","WellR02-C11H2B_day19",9,"31",19,"SKMEL5","PLX4720",3.16992500144231,-3.57154198495884,16.7051625
"651","WellR02-C11H2B_day20",11,"31",20,"SKMEL5","PLX4720",3.4594316186373,-3.28203536776385,17.764825
"652","WellR02-C11H2B_day0",1,"32",0,"SKMEL5","PLX4720",0,-6.61470984411521,0
"653","WellR02-C11H2B_day1",7,"32",1,"SKMEL5","PLX4720",2.8073549220576,-3.8073549220576,1.712545833
"654","WellR02-C11H2B_day2",10,"32",2,"SKMEL5","PLX4720",3.32192809488736,-3.29278174922785,2.695325
"655","WellR02-C11H2B_day3",25,"32",3,"SKMEL5","PLX4720",4.64385618977472,-1.97085365434048,3.764479167
"656","WellR02-C11H2B_day4",48,"32",4,"SKMEL5","PLX4720",5.58496250072116,-1.02974734339405,4.903575
"657","WellR02-C11H2B_day5",72,"32",5,"SKMEL5","PLX4720",6.16992500144231,-0.444784842672896,5.954283333
"658","WellR02-C11H2B_day6",98,"32",6,"SKMEL5","PLX4720",6.61470984411521,0,6.897975
"659","WellR02-C11H2B_day7",110,"32",7,"SKMEL5","PLX4720",6.78135971352466,0.166649869409452,6.982258333
"660","WellR02-C11H2B_day8",111,"32",8,"SKMEL5","PLX4720",6.79441586635011,0.179706022234898,7.6926375
"661","WellR02-C11H2B_day9",113,"32",9,"SKMEL5","PLX4720",6.82017896241519,0.205469118299979,8.924766667
"662","WellR02-C11H2B_day10",109,"32",10,"SKMEL5","PLX4720",6.76818432477693,0.153474480661718,9.731066667
"663","WellR02-C11H2B_day11",100,"32",11,"SKMEL5","PLX4720",6.64385618977472,0.029146345659516,10.7534125
"664","WellR02-C11H2B_day12",15,"32",12,"SKMEL5","PLX4720",3.90689059560852,-2.70781924850669,10.99522083
"665","WellR02-C11H2B_day13",9,"32",13,"SKMEL5","PLX4720",3.16992500144231,-3.4447848426729,11.78024167
"666","WellR02-C11H2B_day14",8,"32",14,"SKMEL5","PLX4720",3,-3.61470984411521,12.73057917
"667","WellR02-C11H2B_day15",2,"32",15,"SKMEL5","PLX4720",1,-5.61470984411521,12.9729875
"668","WellR02-C11H2B_day16",2,"32",16,"SKMEL5","PLX4720",1,-5.61470984411521,13.70632917
"669","WellR02-C11H2B_day17",2,"32",17,"SKMEL5","PLX4720",1,-5.61470984411521,14.875775
"670","WellR02-C11H2B_day18",4,"32",18,"SKMEL5","PLX4720",2,-4.61470984411521,16.12682917
"671","WellR02-C11H2B_day19",5,"32",19,"SKMEL5","PLX4720",2.32192809488736,-4.29278174922785,16.7051625
"672","WellR02-C11H2B_day20",3,"32",20,"SKMEL5","PLX4720",1.58496250072116,-5.02974734339405,17.764825
"673","WellR02-C11H2B_day0",5,"33",0,"SKMEL5","PLX4720",2.32192809488736,-3.94485844580754,0
"674","WellR02-C11H2B_day1",9,"33",1,"SKMEL5","PLX4720",3.16992500144231,-3.09686153925259,1.712545833
"675","WellR02-C11H2B_day2",12,"33",2,"SKMEL5","PLX4720",3.58496250072116,-2.68182403997374,2.695325
"676","WellR02-C11H2B_day3",21,"33",3,"SKMEL5","PLX4720",4.39231742277876,-1.87446911791614,3.764479167
"677","WellR02-C11H2B_day4",32,"33",4,"SKMEL5","PLX4720",5,-1.2667865406949,4.903575
"678","WellR02-C11H2B_day5",43,"33",5,"SKMEL5","PLX4720",5.4262647547021,-0.840521785992803,5.954283333
"679","WellR02-C11H2B_day6",77,"33",6,"SKMEL5","PLX4720",6.2667865406949,0,6.897975
"680","WellR02-C11H2B_day7",81,"33",7,"SKMEL5","PLX4720",6.33985000288462,0.0730634621897233,6.982258333
"681","WellR02-C11H2B_day8",110,"33",8,"SKMEL5","PLX4720",6.78135971352466,0.514573172829759,7.6926375
"682","WellR02-C11H2B_day9",84,"33",9,"SKMEL5","PLX4720",6.39231742277876,0.12553088208386,8.924766667
"683","WellR02-C11H2B_day10",58,"33",10,"SKMEL5","PLX4720",5.85798099512757,-0.408805545567329,9.731066667
"684","WellR02-C11H2B_day11",50,"33",11,"SKMEL5","PLX4720",5.64385618977472,-0.622930350920177,10.7534125
"685","WellR02-C11H2B_day12",15,"33",12,"SKMEL5","PLX4720",3.90689059560852,-2.35989594508638,10.99522083
"686","WellR02-C11H2B_day13",13,"33",13,"SKMEL5","PLX4720",3.70043971814109,-2.56634682255381,11.78024167
"687","WellR02-C11H2B_day14",12,"33",14,"SKMEL5","PLX4720",3.58496250072116,-2.68182403997374,12.73057917
"688","WellR02-C11H2B_day15",3,"33",15,"SKMEL5","PLX4720",1.58496250072116,-4.68182403997374,12.9729875
"689","WellR02-C11H2B_day16",3,"33",16,"SKMEL5","PLX4720",1.58496250072116,-4.68182403997374,13.70632917
"690","WellR02-C11H2B_day17",3,"33",17,"SKMEL5","PLX4720",1.58496250072116,-4.68182403997374,14.875775
"691","WellR02-C11H2B_day18",2,"33",18,"SKMEL5","PLX4720",1,-5.2667865406949,16.12682917
"692","WellR02-C11H2B_day19",2,"33",19,"SKMEL5","PLX4720",1,-5.2667865406949,16.7051625
"693","WellR02-C11H2B_day20",3,"33",20,"SKMEL5","PLX4720",1.58496250072116,-4.68182403997374,17.764825
"694","WellR02-C11H2B_day0",2,"34",0,"SKMEL5","PLX4720",1,-6.32192809488736,0
"695","WellR02-C11H2B_day1",9,"34",1,"SKMEL5","PLX4720",3.16992500144231,-4.15200309344505,1.712545833
"696","WellR02-C11H2B_day2",16,"34",2,"SKMEL5","PLX4720",4,-3.32192809488736,2.695325
"697","WellR02-C11H2B_day3",26,"34",3,"SKMEL5","PLX4720",4.70043971814109,-2.62148837674627,3.764479167
"698","WellR02-C11H2B_day4",60,"34",4,"SKMEL5","PLX4720",5.90689059560852,-1.41503749927884,4.903575
"699","WellR02-C11H2B_day5",106,"34",5,"SKMEL5","PLX4720",6.7279204545632,-0.594007640324164,5.954283333
"700","WellR02-C11H2B_day6",160,"34",6,"SKMEL5","PLX4720",7.32192809488736,0,6.897975
"701","WellR02-C11H2B_day7",162,"34",7,"SKMEL5","PLX4720",7.33985000288462,0.0179219079972617,6.982258333
"702","WellR02-C11H2B_day8",204,"34",8,"SKMEL5","PLX4720",7.6724253419715,0.350497247084133,7.6926375
"703","WellR02-C11H2B_day9",203,"34",9,"SKMEL5","PLX4720",7.66533591718518,0.343407822297814,8.924766667
"704","WellR02-C11H2B_day10",215,"34",10,"SKMEL5","PLX4720",7.74819284958946,0.426264754702098,9.731066667
"705","WellR02-C11H2B_day11",221,"34",11,"SKMEL5","PLX4720",7.78790255939143,0.465974464504069,10.7534125
